administration_date,supplier,region,age_range,males,females,first_dose,second_dose,previous_infection,additional_booster_dose,second_booster,NUTS1_code,NUTS2_code,ISTAT_regional_code,region_name
2021-01-12,Pfizer/BioNTech,TOS,30-39,222,296,518,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,TOS,40-49,210,385,593,0,2,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,TOS,50-59,269,621,889,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,TOS,60-69,356,306,662,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,TOS,70-79,108,42,149,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,TOS,80-89,23,60,83,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,TOS,90+,19,100,118,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-12,Pfizer/BioNTech,UMB,20-29,8,13,21,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,30-39,36,99,135,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,40-49,40,126,165,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,50-59,74,167,240,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,60-69,75,117,192,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,70-79,9,7,16,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,80-89,11,50,61,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,UMB,90+,6,46,52,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-12,Pfizer/BioNTech,VDA,20-29,7,16,23,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,30-39,11,27,38,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,40-49,16,54,69,0,1,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,50-59,20,87,107,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,60-69,16,35,51,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,70-79,3,2,5,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,80-89,0,6,6,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VDA,90+,0,3,3,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-12,Pfizer/BioNTech,VEN,12-19,1,1,2,0,0,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,20-29,123,242,352,0,13,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,30-39,175,331,496,0,10,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,40-49,191,601,787,0,5,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,50-59,296,912,1200,0,8,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,60-69,228,340,558,0,10,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,70-79,146,159,298,0,7,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,80-89,249,566,798,0,17,0,0,ITH,ITH3,5,Veneto
2021-01-12,Pfizer/BioNTech,VEN,90+,108,561,657,0,12,0,0,ITH,ITH3,5,Veneto
2021-01-13,Moderna,CAM,20-29,1,1,0,0,2,0,0,ITF,ITF3,15,Campania
2021-01-13,Moderna,CAM,30-39,3,0,0,0,3,0,0,ITF,ITF3,15,Campania
2021-01-13,Moderna,CAM,40-49,4,1,4,0,1,0,0,ITF,ITF3,15,Campania
2021-01-13,Moderna,CAM,50-59,1,0,1,0,0,0,0,ITF,ITF3,15,Campania
2021-01-13,Moderna,FVG,20-29,6,2,8,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Moderna,FVG,30-39,3,0,3,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Moderna,FVG,40-49,0,1,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Moderna,FVG,50-59,0,1,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Moderna,LAZ,20-29,14,7,21,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Moderna,LAZ,30-39,44,7,51,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Moderna,LAZ,40-49,23,7,30,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Moderna,LAZ,50-59,9,3,12,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Moderna,LAZ,60-69,4,2,6,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Moderna,LAZ,70-79,1,0,1,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,ABR,20-29,21,36,57,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,30-39,41,74,115,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,40-49,58,99,155,0,2,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,50-59,53,139,192,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,60-69,58,70,128,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,70-79,13,0,13,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,80-89,3,5,8,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,ABR,90+,0,4,4,0,0,0,0,ITF,ITF1,13,Abruzzo
2021-01-13,Pfizer/BioNTech,BAS,20-29,12,22,34,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,30-39,46,71,116,0,1,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,40-49,55,112,167,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,50-59,81,138,219,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,60-69,120,93,212,0,1,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,70-79,33,16,49,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,80-89,22,39,61,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,BAS,90+,18,40,58,0,0,0,0,ITF,ITF5,17,Basilicata
2021-01-13,Pfizer/BioNTech,CAL,12-19,1,0,1,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,20-29,63,69,132,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,30-39,137,143,280,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,40-49,146,206,351,0,1,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,50-59,266,310,574,0,2,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,60-69,372,273,644,0,1,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,70-79,71,22,92,0,1,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,80-89,14,14,28,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAL,90+,2,11,13,0,0,0,0,ITF,ITF6,18,Calabria
2021-01-13,Pfizer/BioNTech,CAM,12-19,4,7,11,0,0,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,20-29,342,631,971,0,2,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,30-39,666,862,1525,0,3,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,40-49,647,882,1522,0,7,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,50-59,878,1030,1893,0,15,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,60-69,827,610,1435,0,2,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,70-79,195,101,296,0,0,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,80-89,86,155,241,0,0,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,CAM,90+,23,74,97,0,0,0,0,ITF,ITF3,15,Campania
2021-01-13,Pfizer/BioNTech,EMR,12-19,4,9,13,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,20-29,311,650,961,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,30-39,511,850,1358,0,3,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,40-49,419,1119,1533,0,5,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,50-59,506,1454,1948,0,12,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,60-69,527,651,1172,0,6,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,70-79,342,203,544,0,1,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,80-89,211,546,742,0,15,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,EMR,90+,115,661,768,0,8,0,0,ITH,ITH5,8,Emilia-Romagna
2021-01-13,Pfizer/BioNTech,FVG,12-19,0,1,1,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,20-29,165,271,435,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,30-39,116,269,384,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,40-49,136,345,480,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,50-59,158,439,593,0,4,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,60-69,145,214,358,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,70-79,84,46,129,0,1,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,80-89,25,111,136,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,FVG,90+,9,143,152,0,0,0,0,ITH,ITH4,6,Friuli-Venezia Giulia
2021-01-13,Pfizer/BioNTech,LAZ,12-19,7,13,20,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,20-29,250,485,723,0,12,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,30-39,446,663,1091,0,18,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,40-49,407,647,1043,0,11,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,50-59,445,762,1196,0,11,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,60-69,411,419,823,0,7,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,70-79,117,109,226,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,80-89,84,273,356,0,1,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LAZ,90+,37,276,313,0,0,0,0,ITI,ITI4,12,Lazio
2021-01-13,Pfizer/BioNTech,LIG,12-19,7,4,11,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,20-29,84,127,211,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,30-39,119,209,326,0,2,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,40-49,141,287,428,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,50-59,202,522,721,0,3,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,60-69,224,269,493,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,70-79,130,62,192,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,80-89,90,147,237,0,0,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LIG,90+,23,124,146,0,1,0,0,ITC,ITC3,7,Liguria
2021-01-13,Pfizer/BioNTech,LOM,12-19,9,17,26,0,0,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,20-29,889,1866,2754,0,1,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,30-39,1334,2243,3572,0,5,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,40-49,1417,3693,5100,0,10,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,50-59,1847,5277,7110,0,14,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,60-69,1353,1748,3097,0,4,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,70-79,588,451,1033,0,6,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,80-89,463,1478,1929,0,12,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,LOM,90+,206,1623,1819,0,10,0,0,ITC,ITC4,3,Lombardia
2021-01-13,Pfizer/BioNTech,MAR,12-19,3,4,7,0,0,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,20-29,56,129,184,0,1,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,30-39,135,216,349,0,2,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,40-49,143,347,490,0,0,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,50-59,190,410,598,0,2,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,60-69,130,159,289,0,0,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,70-79,31,11,41,0,1,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,80-89,15,24,35,0,4,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MAR,90+,4,26,29,0,1,0,0,ITI,ITI3,11,Marche
2021-01-13,Pfizer/BioNTech,MOL,12-19,1,0,1,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,20-29,8,17,25,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,30-39,21,37,58,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,40-49,18,43,61,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,50-59,40,86,125,0,1,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,60-69,35,35,70,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,70-79,14,10,24,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,80-89,18,47,65,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,MOL,90+,10,45,55,0,0,0,0,ITF,ITF2,14,Molise
2021-01-13,Pfizer/BioNTech,PAB,12-19,0,2,2,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,20-29,52,156,208,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,30-39,52,122,173,0,1,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,40-49,102,240,341,0,1,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,50-59,111,257,366,0,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,60-69,87,114,201,0,0,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,70-79,54,41,93,0,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,80-89,92,143,233,0,2,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAB,90+,46,130,173,0,3,0,0,ITH,ITH1,4,Provincia Autonoma Bolzano / Bozen
2021-01-13,Pfizer/BioNTech,PAT,20-29,3,38,41,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,30-39,26,60,86,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,40-49,27,65,91,0,1,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,50-59,34,103,137,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,60-69,34,33,67,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,70-79,5,1,6,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,80-89,2,8,10,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PAT,90+,1,8,9,0,0,0,0,ITH,ITH2,4,Provincia Autonoma Trento
2021-01-13,Pfizer/BioNTech,PIE,12-19,11,11,22,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,20-29,316,745,1058,0,3,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,30-39,523,924,1444,0,3,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,40-49,519,1430,1943,0,6,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,50-59,633,1926,2556,0,3,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,60-69,660,827,1484,0,3,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,70-79,394,233,627,0,0,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,80-89,160,433,591,0,2,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PIE,90+,73,445,516,0,2,0,0,ITC,ITC1,1,Piemonte
2021-01-13,Pfizer/BioNTech,PUG,20-29,122,254,376,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,30-39,267,450,717,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,40-49,275,627,902,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,50-59,499,874,1370,0,3,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,60-69,453,462,913,0,2,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,70-79,82,29,111,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,80-89,29,75,104,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,PUG,90+,12,55,67,0,0,0,0,ITF,ITF4,16,Puglia
2021-01-13,Pfizer/BioNTech,SAR,12-19,0,1,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,20-29,23,28,51,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,30-39,43,55,98,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,40-49,28,90,118,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,50-59,46,133,179,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,60-69,40,90,130,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,70-79,1,0,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SAR,80-89,1,0,1,0,0,0,0,ITG,ITG2,20,Sardegna
2021-01-13,Pfizer/BioNTech,SIC,12-19,8,12,20,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,20-29,324,396,719,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,30-39,351,384,735,0,0,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,40-49,487,527,1013,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,50-59,619,752,1369,0,2,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,60-69,677,461,1135,0,3,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,70-79,143,97,239,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,80-89,64,168,230,0,2,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,SIC,90+,27,131,157,0,1,0,0,ITG,ITG1,19,Sicilia
2021-01-13,Pfizer/BioNTech,TOS,12-19,8,3,11,0,0,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,20-29,287,543,828,0,2,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,30-39,190,380,569,0,1,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,40-49,222,491,711,0,2,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,50-59,267,718,980,0,5,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,60-69,312,336,643,0,5,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,70-79,88,40,122,0,6,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,80-89,35,93,119,0,9,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,TOS,90+,17,102,114,0,5,0,0,ITI,ITI1,9,Toscana
2021-01-13,Pfizer/BioNTech,UMB,20-29,20,29,48,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,30-39,47,63,109,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,40-49,16,64,79,0,1,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,50-59,38,97,135,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,60-69,25,44,69,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,70-79,1,4,5,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,80-89,2,16,18,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,UMB,90+,3,12,15,0,0,0,0,ITI,ITI2,10,Umbria
2021-01-13,Pfizer/BioNTech,VDA,20-29,4,13,17,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,30-39,15,35,50,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,40-49,27,43,70,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,50-59,36,89,125,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,60-69,16,29,45,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,70-79,7,7,14,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,80-89,6,7,13,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VDA,90+,0,6,6,0,0,0,0,ITC,ITC2,2,Valle d'Aosta / Vallée d'Aoste
2021-01-13,Pfizer/BioNTech,VEN,12-19,1,1,2,0,0,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,20-29,141,322,449,0,14,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,30-39,198,449,634,0,13,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,40-49,255,831,1074,0,12,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,50-59,316,1144,1451,0,9,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,60-69,249,378,623,0,4,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,70-79,188,164,349,0,3,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,80-89,185,507,677,0,15,0,0,ITH,ITH3,5,Veneto
2021-01-13,Pfizer/BioNTech,VEN,90+,73,587,656,0,4,0,0,ITH,ITH3,5,Veneto
2021-01-14,Moderna,CAL,90+,0,1,0,0,1,0,0,ITF,ITF6,18,Calabria
2021-01-14,Moderna,CAM,30-39,3,0,1,0,2,0,0,ITF,ITF3,15,Campania
2021-01-14,Moderna,CAM,40-49,2,0,2,0,0,0,0,ITF,ITF3,15,Campania
2021-01-14,Moderna,CAM,50-59,1,1,2,0,0,0,0,ITF,ITF3,15,Campania
2021-01-14,Moderna,CAM,60-69,0,1,1,0,0,0,0,ITF,ITF3,15,Campania
2021-01-14,Moderna,EMR,50-59,0,1,1,0,0,0,0,ITH,ITH5,8,Emilia-Romagna
